status,neighborhood,ptype,list_price,sqft,ask_ppsf,pred_ppsf,gap_pct,waterfront,flag
Active,Barretts,Single Family,625000.0,1242.0,503.0,430.0,17.0,False,Overpriced
Active,Berkley South,Condo,420000.0,1144.0,367.0,313.0,17.2,False,Overpriced
Active,Marine Tower,Condo,665000.0,1940.0,343.0,293.0,17.2,False,Overpriced
Active,Banyan Grove,Single Family,619000.0,1236.0,501.0,427.0,17.2,False,Overpriced
Pending,Coral Ridge Galt,Single Family,1650000.0,2122.0,778.0,663.0,17.2,False,Overpriced
Active,East Point Towers,Condo,345000.0,1344.0,257.0,219.0,17.3,True,Overpriced
Active,Harbor Beach,Single Family,3995000.0,3781.0,1057.0,901.0,17.3,False,Overpriced
Active,Wilton Pines Townhomes,Townhouse,465000.0,1163.0,400.0,341.0,17.3,False,Overpriced
Pending,Bal Harbour,Single Family,2599000.0,2357.0,1103.0,939.0,17.4,True,Overpriced
Pending,Stranahans,Townhouse,2200000.0,3276.0,672.0,572.0,17.5,False,Overpriced
Pending,Stranahans,Townhouse,2200000.0,3276.0,672.0,572.0,17.5,False,Overpriced
Pending,Stranahans,Townhouse,2200000.0,3276.0,672.0,572.0,17.5,False,Overpriced
Active,Oceanage,Condo,1049000.0,1264.0,830.0,706.0,17.6,False,Overpriced
Active,Gould Isles,Single Family,8995000.0,6138.0,1465.0,1245.0,17.7,True,Overpriced
Active,Victorian,Condo,225000.0,568.0,396.0,336.0,17.7,False,Overpriced
Active,River Shores,Condo,215500.0,600.0,359.0,305.0,17.7,True,Overpriced
Active,Vantage View,Condo,499000.0,1100.0,454.0,385.0,17.7,False,Overpriced
Active,La Cascade,Townhouse,2100000.0,2526.0,831.0,706.0,17.7,True,Overpriced
Active,Altessa Wilton Manors,Townhouse,811940.0,1596.0,509.0,432.0,17.7,False,Overpriced
Active,Tarpon River,Townhouse,695000.0,1631.0,426.0,362.0,17.8,False,Overpriced
Pending,Stilwell Isles Pal,Single Family,4750000.0,4251.0,1117.0,949.0,17.8,True,Overpriced
Active,Las Olas,Condo,690000.0,1200.0,575.0,488.0,17.8,False,Overpriced
Active,Symphony North Symphony,Condo,349000.0,776.0,450.0,382.0,17.8,True,Overpriced
Active,Poinsettia Heights,Single Family,2599000.0,2897.0,897.0,760.0,18.0,False,Overpriced
Pending,Croissant Park,Single Family,449900.0,864.0,521.0,441.0,18.0,False,Overpriced
Active,Tarpon River,Townhouse,995000.0,2378.0,418.0,354.0,18.1,False,Overpriced
Active,Lauderdale,Single Family,575000.0,990.0,581.0,491.0,18.2,False,Overpriced
Active,Galleria Villages,Townhouse,975000.0,2036.0,479.0,405.0,18.2,False,Overpriced
Active,Babco Park,Single Family,779000.0,1674.0,465.0,393.0,18.3,False,Overpriced
Pending,Selene Oceanfront Residen,Condo,3999000.0,3112.0,1285.0,1087.0,18.3,True,Overpriced
Active,Coral Ridge,Single Family,3900000.0,3142.0,1241.0,1048.0,18.4,False,Overpriced
Pending,Coral Ridge,Single Family,1650000.0,2124.0,777.0,656.0,18.5,False,Overpriced
Active,Manor Grove Village Two Co,Condo,244900.0,750.0,327.0,276.0,18.5,False,Overpriced
Active,Cromwell West,Condo,250000.0,704.0,355.0,299.0,18.6,False,Overpriced
Active,River Reach,Condo,435000.0,1250.0,348.0,293.0,18.7,True,Overpriced
Active,Gill Isles,Single Family,1050000.0,1462.0,718.0,605.0,18.7,True,Overpriced
Active,Sapphire,Condo,750000.0,1274.0,589.0,496.0,18.8,False,Overpriced
Active,Las Olas,Condo,888001.0,1161.0,765.0,644.0,18.8,True,Overpriced
Pending,River Reach,Condo,275000.0,1025.0,268.0,226.0,18.9,False,Overpriced
Pending,Village Wilton Manors,Townhouse,799000.0,1580.0,506.0,425.0,18.9,False,Overpriced
Active,Flagler Village,Condo,355000.0,826.0,430.0,361.0,18.9,False,Overpriced
Active,Progresso,Single Family,550000.0,1080.0,509.0,428.0,18.9,False,Overpriced
Active,Edge On Th,Townhouse,489000.0,1377.0,355.0,299.0,18.9,False,Overpriced
Active,Cromwell East,Condo,340000.0,724.0,470.0,395.0,19.0,True,Overpriced
Active,Venice Isles Tower,Condo,559000.0,800.0,699.0,587.0,19.0,True,Overpriced
Active,La Rive,Condo,1290000.0,1733.0,744.0,625.0,19.0,True,Overpriced
Pending,Watergarden,Condo,1175000.0,1615.0,728.0,611.0,19.1,True,Overpriced
Active,North Ridge,Single Family,2225000.0,2434.0,914.0,768.0,19.1,False,Overpriced
Active,Palms Tower One Palms,Condo,1545000.0,2172.0,711.0,597.0,19.1,True,Overpriced
Pending,Beach Way Heights,Single Family,3250000.0,2758.0,1178.0,989.0,19.1,False,Overpriced
Active,Corinthian On Intracoa,Condo,879000.0,1500.0,586.0,492.0,19.1,True,Overpriced
Active,Coral Ridge Galt,Single Family,3495000.0,3583.0,975.0,819.0,19.1,True,Overpriced
Active,Breakwater Towers,Condo,270000.0,805.0,335.0,281.0,19.3,False,Overpriced
Active,Lake Ridge,Single Family,899000.0,1380.0,651.0,546.0,19.3,False,Overpriced
Active,Progresso,Single Family,429500.0,858.0,501.0,419.0,19.4,False,Overpriced
Active,Beach Way Heights,Single Family,15495000.0,9655.0,1605.0,1344.0,19.4,True,Overpriced
Active,Oasis Nurmi Isles Co Op,Condo,729000.0,1140.0,639.0,535.0,19.5,True,Overpriced
Active,Las Olas,Condo,749999.0,1297.0,578.0,483.0,19.6,False,Overpriced
Active,Point Americas,Condo,1295000.0,1879.0,689.0,576.0,19.7,True,Overpriced
Active,Coral Ridge,Single Family,11995000.0,6718.0,1786.0,1491.0,19.7,True,Overpriced
Pending,Everglade Land Sales Co,Single Family,549000.0,900.0,610.0,509.0,19.8,False,Overpriced
Active,Cranwell House,Condo,375000.0,550.0,682.0,569.0,19.8,True,Overpriced
Active,Lauderdale Park,Single Family,987000.0,1703.0,580.0,484.0,19.8,False,Overpriced
Active,Phase Iii Townhome,Townhouse,450000.0,936.0,481.0,401.0,19.8,False,Overpriced
Active,Progresso,Single Family,929000.0,1498.0,620.0,518.0,19.8,False,Overpriced
Active,Progresso,Townhouse,1095000.0,2932.0,373.0,311.0,19.9,False,Overpriced
Pending,Victoria Park,Townhouse,1650000.0,2623.0,629.0,524.0,20.0,False,Overpriced
Active,Las Olas,Condo,1399000.0,1905.0,734.0,611.0,20.1,True,Overpriced
Active,Manor Grove Village Three,Townhouse,365000.0,960.0,380.0,317.0,20.1,False,Overpriced
Active,River Shores,Condo,220000.0,600.0,367.0,305.0,20.1,True,Overpriced
Active,Progresso,Single Family,615000.0,1099.0,560.0,465.0,20.2,False,Overpriced
Active,Vantage View,Condo,550000.0,1200.0,458.0,381.0,20.3,False,Overpriced
Active,Fort Lauderdale Residence Fort Lauderdale Residen,Condo,939999.0,1176.0,799.0,665.0,20.3,True,Overpriced
Active,Aqualuna Las Olas Aqualuna,Condo,1799000.0,2590.0,695.0,577.0,20.3,True,Overpriced
Active,Fountains On Ocean,Condo,649000.0,1510.0,430.0,357.0,20.4,False,Overpriced
Active,Almar Estates,Single Family,699900.0,1260.0,555.0,461.0,20.5,False,Overpriced
Active,Progresso,Townhouse,599999.0,1629.0,368.0,306.0,20.5,False,Overpriced
Active,Riviera,Single Family,11990000.0,5535.0,2166.0,1797.0,20.6,True,Overpriced
Active,Rio Vista,Single Family,2495000.0,2111.0,1182.0,980.0,20.7,True,Overpriced
Active,Las Olas,Condo,499000.0,847.0,589.0,488.0,20.7,False,Overpriced
Pending,Harbor Beach,Single Family,1699000.0,1846.0,920.0,762.0,20.7,False,Overpriced
Active,Gulfstream Las Ol,Condo,249999.0,459.0,545.0,451.0,20.8,False,Overpriced
Pending,Lauderdale Villas,Single Family,549000.0,1404.0,391.0,324.0,20.9,False,Overpriced
Active,Club Resort Residences,Condo,2100000.0,2740.0,766.0,633.0,21.0,True,Overpriced
Pending,Lauderdale Manors,Single Family,339900.0,825.0,412.0,341.0,21.0,False,Overpriced
Active,Corinthian On Intraco Corinthian,Condo,874000.0,1620.0,540.0,446.0,21.0,True,Overpriced
Active,River Reach,Condo,399900.0,1110.0,360.0,298.0,21.1,True,Overpriced
Active,Tennis Club Davis,Condo,365000.0,1496.0,244.0,202.0,21.1,False,Overpriced
Active,Tropical Manors,Single Family,895000.0,1344.0,666.0,550.0,21.1,False,Overpriced
Active,River Reach,Condo,329000.0,900.0,366.0,302.0,21.1,True,Overpriced
Active,Embassy Tower Ii Inc,Condo,639900.0,1200.0,533.0,440.0,21.1,False,Overpriced
Active,Regency Park Townhomes,Townhouse,1869000.0,2823.0,662.0,546.0,21.2,False,Overpriced
Active,East,Townhouse,504990.0,980.0,515.0,425.0,21.2,False,Overpriced
Active,Lake Ridge,Single Family,869000.0,1376.0,632.0,521.0,21.3,False,Overpriced
Active,Sherwood Forest,Single Family,829000.0,1453.0,571.0,470.0,21.3,False,Overpriced
Active,La Cascade,Condo,1695000.0,2273.0,746.0,614.0,21.5,True,Overpriced
Active,Corinthian On Intracoa,Condo,875000.0,1620.0,540.0,444.0,21.6,True,Overpriced
Active,Ft Lauderdale Yacht,Condo,475000.0,601.0,790.0,650.0,21.6,True,Overpriced
Pending,Terraces,Condo,1750000.0,1775.0,986.0,811.0,21.6,True,Overpriced
Pending,Sunrise Tower,Condo,339000.0,850.0,399.0,328.0,21.7,True,Overpriced
Active,Coral Point,Single Family,2150000.0,2824.0,761.0,626.0,21.7,True,Overpriced
Active,Avenue Lofts,Condo,489900.0,1022.0,479.0,394.0,21.8,False,Overpriced
Active,Gardenia Park,Townhouse,650000.0,1844.0,352.0,289.0,21.8,False,Overpriced
Pending,Stranahans,Townhouse,999000.0,2045.0,489.0,401.0,21.9,False,Overpriced
Active,Watergarden,Condo,759000.0,1178.0,644.0,529.0,21.9,False,Overpriced
Active,Poinsettia Heights,Single Family,2350000.0,2542.0,924.0,758.0,21.9,False,Overpriced
Active,Victoria Park,Townhouse,1875000.0,2901.0,646.0,530.0,22.0,False,Overpriced
Pending,Beach Way Heights,Single Family,2395000.0,3004.0,797.0,653.0,22.0,False,Overpriced
Active,Altessa Wilton Manors,Townhouse,790390.0,1485.0,532.0,436.0,22.1,False,Overpriced
Active,Coral Shores,Single Family,2100000.0,2580.0,814.0,666.0,22.2,True,Overpriced
Active,Panama Club,Condo,498999.0,730.0,684.0,559.0,22.2,True,Overpriced
Active,Middle River Terrace,Single Family,599000.0,1168.0,513.0,419.0,22.3,False,Overpriced
Pending,Village Sailboat Bend,Condo,279900.0,856.0,327.0,267.0,22.4,False,Overpriced
Active,Point Americas Ii,Condo,818000.0,1200.0,682.0,557.0,22.4,True,Overpriced
Active,Capri Venice,Single Family,5790000.0,3298.0,1756.0,1434.0,22.5,True,Overpriced
Pending,Fort Lauderdale Lake Ridge,Townhouse,1400000.0,2594.0,540.0,439.0,22.9,False,Overpriced
Active,Lake Shore,Condo,975000.0,1610.0,606.0,493.0,22.9,True,Overpriced
Active,Point Americas,Condo,1325000.0,1880.0,705.0,574.0,22.9,True,Overpriced
Active,River Reach,Condo,375000.0,1025.0,366.0,297.0,23.0,True,Overpriced
Pending,Coral Ridge Galt,Single Family,1235000.0,1545.0,799.0,650.0,23.0,False,Overpriced
Active,Point Americas,Condo,1795000.0,2524.0,711.0,578.0,23.1,True,Overpriced
Active,Breakwater Towers,Condo,279000.0,805.0,347.0,281.0,23.2,False,Overpriced
Pending,Jenada Isles,Single Family,1000000.0,2226.0,449.0,365.0,23.2,False,Overpriced
Pending,Avenue Lofts One,Condo,469000.0,967.0,485.0,394.0,23.2,False,Overpriced
Active,Reserve Edgewood,Townhouse,559000.0,1539.0,363.0,295.0,23.3,False,Overpriced
Pending,Victoria Park,Single Family,1380000.0,1888.0,731.0,592.0,23.5,False,Overpriced
Active,River Oaks,Single Family,699000.0,1566.0,446.0,361.0,23.5,False,Overpriced
Active,March Estates Amen,Single Family,695000.0,1621.0,429.0,347.0,23.6,False,Overpriced
Active,Coral Ridge Galt,Single Family,1349000.0,1709.0,789.0,639.0,23.6,False,Overpriced
Pending,Las Olas,Condo,1249000.0,1630.0,766.0,619.0,23.7,True,Overpriced
Active,Four Seasons,Condo,4495000.0,2237.0,2009.0,1625.0,23.7,True,Overpriced
Active,Lauderdale Manors,Single Family,459000.0,958.0,479.0,387.0,23.8,False,Overpriced
Active,Progresso,Single Family,759000.0,1347.0,563.0,455.0,23.8,False,Overpriced
Active,Birch Park Finger Estates,Single Family,9495000.0,4619.0,2056.0,1659.0,23.9,True,Overpriced
Active,Corinthian On Intraco Corinthian,Condo,895000.0,1620.0,552.0,446.0,23.9,True,Overpriced
Active,Vantage View,Condo,535000.0,1100.0,486.0,393.0,23.9,False,Overpriced
Active,Wilton Manors,Single Family,1299000.0,1596.0,814.0,656.0,24.0,False,Overpriced
Active,Boulevard Estates Amen,Single Family,580000.0,1313.0,442.0,356.0,24.1,False,Overpriced
Active,Progresso,Townhouse,434900.0,1056.0,412.0,331.0,24.3,False,Overpriced
Pending,Everglade Land Sales Co None,Townhouse,1525000.0,2619.0,582.0,468.0,24.3,False,Overpriced
Pending,Rio Vista,Single Family,8950000.0,4935.0,1814.0,1457.0,24.4,True,Overpriced
Active,Ocean Boulevard Park,Single Family,1080000.0,2257.0,479.0,385.0,24.4,False,Overpriced
Active,Venice,Single Family,9200000.0,6545.0,1406.0,1129.0,24.5,True,Overpriced
Pending,Lauderdale Manors,Single Family,429000.0,984.0,436.0,349.0,24.8,False,Overpriced
Active,Las Olas,Condo,1629000.0,2110.0,772.0,619.0,24.8,True,Overpriced
Active,Point Americas Phase Ii,Condo,1595000.0,2170.0,735.0,589.0,24.8,True,Overpriced
Active,River Reach,Condo,339900.0,900.0,378.0,302.0,24.9,True,Overpriced
Active,North Bal Harbour,Single Family,7775000.0,6273.0,1239.0,991.0,25.0,True,Overpriced
Active,River Reach,Condo,239900.0,784.0,306.0,245.0,25.0,False,Overpriced
Pending,River Oaks,Single Family,699000.0,1550.0,451.0,361.0,25.1,False,Overpriced
Active,Pine Crest Village Ii,Condo,269500.0,625.0,431.0,344.0,25.3,False,Overpriced
Active,Riviera,Single Family,12950000.0,6189.0,2092.0,1669.0,25.3,True,Overpriced
Active,Fort Lauderdale Residence Fort Lauderdale Res,Condo,1090000.0,1329.0,820.0,654.0,25.3,True,Overpriced
Active,Progresso,Single Family,2899000.0,3500.0,828.0,661.0,25.4,False,Overpriced
Active,Jackson Tower Las Olas Con,Condo,975000.0,1722.0,566.0,451.0,25.4,False,Overpriced
Active,Victoria Park,Townhouse,1725000.0,2623.0,658.0,524.0,25.5,False,Overpriced
Active,River Reach,Condo,339000.0,900.0,377.0,300.0,25.7,True,Overpriced
Active,Cromwell West,Condo,265000.0,704.0,376.0,299.0,25.8,False,Overpriced
Active,Sole Fort Lauderdale Co,Condo,299995.0,667.0,450.0,357.0,25.9,False,Overpriced
Active,Esplanade On New Rive,Condo,710000.0,1546.0,459.0,365.0,25.9,True,Overpriced
Active,Progresso,Single Family,2345000.0,2568.0,913.0,725.0,26.0,False,Overpriced
Pending,Ocean Lane Villas,Condo,650000.0,940.0,691.0,549.0,26.0,True,Overpriced
Active,Lincoln Park First,Single Family,278990.0,625.0,446.0,354.0,26.0,False,Overpriced
Active,Tides Bridgeside,Condo,349000.0,750.0,465.0,369.0,26.1,True,Overpriced
Pending,Vantage View,Condo,535000.0,1100.0,486.0,385.0,26.2,False,Overpriced
Active,Corinthian On Intracoa,Condo,849000.0,1500.0,566.0,449.0,26.2,True,Overpriced
Active,Seven Corners Townhomes,Townhouse,1699000.0,3228.0,526.0,417.0,26.2,False,Overpriced
Active,Regency Park Townhomes,Townhouse,1948000.0,2823.0,690.0,546.0,26.3,False,Overpriced
Active,Essex Tower,Condo,749000.0,1610.0,465.0,368.0,26.3,False,Overpriced
Active,Wilton Commons Condominium,Condo,210000.0,600.0,350.0,277.0,26.3,False,Overpriced
Pending,Townhouses Shores Wilton Manors,Condo,549000.0,1250.0,439.0,348.0,26.4,True,Overpriced
Active,Aria Las Olas Aria,Condo,1745000.0,2394.0,729.0,576.0,26.5,True,Overpriced
Active,Four Seasons,Condo,2700000.0,1308.0,2064.0,1632.0,26.5,True,Overpriced
Active,Sapphire Fort Lauderdale,Condo,799000.0,1274.0,627.0,496.0,26.6,False,Overpriced
Active,Lauderdale Manors,Single Family,350000.0,810.0,432.0,341.0,26.6,False,Overpriced
Active,Rio Vista,Single Family,3750000.0,2545.0,1473.0,1163.0,26.7,True,Overpriced
Active,Progresso,Townhouse,995000.0,1988.0,501.0,395.0,26.8,False,Overpriced
Active,Sherwood Forest,Single Family,750000.0,1318.0,569.0,449.0,26.8,False,Overpriced
Active,Four Seasons,Condo,4595000.0,2230.0,2061.0,1625.0,26.8,True,Overpriced
Active,Symphony North Symphony,Condo,1199000.0,1911.0,627.0,495.0,26.8,True,Overpriced
Active,Harbordale,Condo,245000.0,670.0,366.0,288.0,26.8,False,Overpriced
Active,Selene Oceanfront Residen,Condo,4299000.0,3122.0,1377.0,1086.0,26.8,True,Overpriced
Pending,Villas Mallory Square,Townhouse,925000.0,1944.0,476.0,375.0,26.9,False,Overpriced
Active,Coral Ridge Galt,Single Family,5599999.0,4255.0,1316.0,1037.0,26.9,True,Overpriced
Active,Rio Nuevo,Condo,295000.0,1000.0,295.0,233.0,26.9,False,Overpriced
Pending,Wilton Station,Condo,699900.0,1883.0,372.0,293.0,27.0,False,Overpriced
Pending,Livermore Estates Coral Ridge Villas,Townhouse,1750000.0,2557.0,684.0,539.0,27.0,False,Overpriced
Active,Babco Heights,Single Family,765000.0,1248.0,613.0,482.0,27.1,False,Overpriced
Active,Jackson Tower Las Olas Con,Condo,1125000.0,1934.0,582.0,457.0,27.2,False,Overpriced
Active,Galleria Villages,Townhouse,1050000.0,2036.0,516.0,405.0,27.3,False,Overpriced
Active,South New River Isles,Single Family,2950000.0,2489.0,1185.0,930.0,27.4,True,Overpriced
Active,Oceanage,Condo,1500000.0,1264.0,1187.0,931.0,27.5,True,Overpriced
Active,East Point Towers,Condo,375000.0,1344.0,279.0,219.0,27.5,True,Overpriced
Active,Marina Oaks,Condo,220000.0,632.0,348.0,273.0,27.6,False,Overpriced
Active,Marina Oaks,Condo,220000.0,632.0,348.0,273.0,27.6,False,Overpriced
Active,Lauderdale Beach,Single Family,5995000.0,4283.0,1400.0,1096.0,27.8,False,Overpriced
Active,Jenada Villas,Single Family,769000.0,1520.0,506.0,396.0,27.9,False,Overpriced
Active,Point Americas,Condo,1400000.0,1912.0,732.0,572.0,27.9,True,Overpriced
Active,Coral Ridge Galt,Single Family,2690000.0,2309.0,1165.0,910.0,28.0,True,Overpriced
Active,Lauderdale Manors,Single Family,385000.0,912.0,422.0,330.0,28.0,False,Overpriced
Active,Lauderdale Park,Single Family,1000000.0,1587.0,630.0,492.0,28.1,False,Overpriced
Active,Riverside Amen,Single Family,5950000.0,5600.0,1062.0,829.0,28.2,True,Overpriced
Active,Sailboat Bend,Single Family,899000.0,1611.0,558.0,435.0,28.3,False,Overpriced
Active,Sapphire Fort Lauderdale,Condo,1195000.0,1888.0,633.0,493.0,28.4,False,Overpriced
Active,Riverside Park,Single Family,524888.0,1000.0,525.0,409.0,28.4,False,Overpriced
Active,Dua Lake Ridge West,Townhouse,1395000.0,2351.0,593.0,462.0,28.5,False,Overpriced
Pending,Vantage View,Condo,599000.0,1200.0,499.0,388.0,28.5,False,Overpriced
Active,Coral Shores,Single Family,1999000.0,2307.0,866.0,674.0,28.5,True,Overpriced
Active,Waverly Place,Townhouse,1049000.0,2560.0,410.0,319.0,28.6,False,Overpriced
Pending,Pinewood Place,Single Family,749000.0,1400.0,535.0,416.0,28.6,False,Overpriced
Active,Lauderdale Harbors Section,Single Family,8650000.0,5781.0,1496.0,1164.0,28.6,True,Overpriced
Active,Tennis Club Davis,Condo,395000.0,1496.0,264.0,205.0,28.6,False,Overpriced
Active,River Reach,Condo,264900.0,900.0,294.0,229.0,28.6,False,Overpriced
Active,Vantage View,Condo,545000.0,1100.0,495.0,385.0,28.6,False,Overpriced
Active,Fort Lauderdale Residenc Residences Fort Lauderd,Condo,1098000.0,1283.0,856.0,664.0,28.8,True,Overpriced
Active,Coral Ridge Galt,Single Family,10500000.0,6274.0,1674.0,1299.0,28.8,True,Overpriced
Active,Vue,Condo,799900.0,1268.0,631.0,489.0,29.0,False,Overpriced
Pending,Lauderdale Pines,Townhouse,1269000.0,2527.0,502.0,389.0,29.0,False,Overpriced
Active,Las Olas,Single Family,2400000.0,2208.0,1087.0,843.0,29.0,False,Overpriced
Active,Selene Oceanfront Residen,Condo,2395000.0,1707.0,1403.0,1087.0,29.1,True,Overpriced
Active,Progresso,Single Family,499000.0,945.0,528.0,409.0,29.1,False,Overpriced
Active,Poinsettia Heights,Single Family,850000.0,1318.0,645.0,498.0,29.4,False,Overpriced
Active,Lago Mar North Lodge Cond Lago Mar North Lodge,Condo,1075000.0,1444.0,744.0,575.0,29.4,True,Overpriced
Active,Venetian,Condo,869000.0,1200.0,724.0,559.0,29.5,True,Overpriced
Active,Babco Manors,Single Family,849000.0,1248.0,680.0,525.0,29.6,False,Overpriced
Active,Poinsettia Heights,Single Family,1250000.0,2000.0,625.0,482.0,29.7,False,Overpriced
Active,Holiday Isles Yacht Club Co,Condo,520000.0,712.0,730.0,563.0,29.7,True,Overpriced
Active,Palms Tower One,Condo,1690000.0,2172.0,778.0,599.0,29.8,True,Overpriced
Active,Placido Place,Single Family,759000.0,1080.0,703.0,541.0,29.9,False,Overpriced
Active,Artist Colony,Condo,264900.0,616.0,430.0,331.0,30.0,False,Overpriced
Active,Artist Colony,Condo,264900.0,616.0,430.0,331.0,30.0,False,Overpriced
Active,Victoria Park,Townhouse,2200000.0,3276.0,672.0,516.0,30.1,False,Overpriced
Active,Lauderdale,Townhouse,1595000.0,2560.0,623.0,478.0,30.3,False,Overpriced
Active,Progresso,Townhouse,885000.0,2262.0,391.0,300.0,30.4,False,Overpriced
Active,Lauderdale Manors,Single Family,424900.0,929.0,457.0,351.0,30.5,False,Overpriced
Active,Fort Lauderdale Residence Fort Lauderdale Residen,Condo,1020000.0,1176.0,867.0,665.0,30.5,True,Overpriced
Active,Riverside Amen,Townhouse,895000.0,2073.0,432.0,331.0,30.6,False,Overpriced
Active,Lazy Lake,Single Family,4500000.0,4857.0,926.0,710.0,30.6,True,Overpriced
Active,Las Olas Isles,Single Family,4395000.0,4125.0,1065.0,815.0,30.7,True,Overpriced
Active,Progresso,Single Family,819000.0,1532.0,535.0,409.0,30.8,False,Overpriced
Pending,Coral Ridge Galt,Single Family,1875000.0,1708.0,1098.0,839.0,30.8,True,Overpriced
Pending,Victoria Park,Townhouse,2245000.0,3227.0,696.0,532.0,30.8,False,Overpriced
Active,Lauderdale Villas,Single Family,549000.0,1350.0,407.0,311.0,30.8,False,Overpriced
Active,Las Olas,Condo,1295000.0,2110.0,614.0,469.0,30.8,False,Overpriced
Active,River Reach,Condo,360000.0,900.0,400.0,306.0,30.9,True,Overpriced
Active,Sunrise Intracoastal,Single Family,3500000.0,3920.0,893.0,682.0,30.9,False,Overpriced
Active,Breakwater,Single Family,1695000.0,1769.0,958.0,732.0,30.9,False,Overpriced
Active,Beach Way Heights,Single Family,3999999.0,4670.0,857.0,654.0,30.9,False,Overpriced
Active,Sole Fort Lauderdale Co,Condo,349900.0,760.0,460.0,351.0,31.0,False,Overpriced
Active,Lincoln Park First,Single Family,278990.0,600.0,465.0,355.0,31.0,False,Overpriced
Active,Petite,Single Family,680000.0,1022.0,665.0,508.0,31.0,False,Overpriced
Active,Allenwood,Townhouse,1729000.0,2775.0,623.0,476.0,31.0,False,Overpriced
Active,Allenwood,Townhouse,1729000.0,2775.0,623.0,476.0,31.0,False,Overpriced
Active,Lafayette Arms Co Op,Condo,609000.0,931.0,654.0,499.0,31.1,True,Overpriced
Active,Atlantic Hotel,Condo,425000.0,465.0,914.0,697.0,31.1,True,Overpriced
Active,Babco Park,Single Family,589000.0,1248.0,472.0,360.0,31.2,False,Overpriced
Active,Nurmi Isles,Single Family,12388000.0,6479.0,1912.0,1457.0,31.2,True,Overpriced
Active,Reserve Edgewood,Townhouse,540000.0,1377.0,392.0,299.0,31.3,False,Overpriced
Active,Lake Ridge,Single Family,614000.0,927.0,662.0,504.0,31.3,False,Overpriced
Active,Windsor Court Condominium Windsor Court,Condo,209999.0,788.0,266.0,203.0,31.6,False,Overpriced
Active,Sapphire Fort Lauderdale Sapphire,Condo,940000.0,1468.0,640.0,487.0,31.6,False,Overpriced
Active,Tennis Club Outerbridge,Condo,245000.0,960.0,255.0,194.0,31.7,False,Overpriced
Active,Victoria Park,Single Family,1699000.0,2126.0,799.0,606.0,31.8,False,Overpriced
Active,Grove,Condo,245000.0,616.0,398.0,302.0,31.8,False,Overpriced
Active,Progresso,Townhouse,1299999.0,2316.0,561.0,426.0,31.8,False,Overpriced
Active,Lauderdale,Single Family,654900.0,1032.0,635.0,481.0,31.8,False,Overpriced
Active,Nola Lofts Condominium,Condo,369900.0,804.0,460.0,349.0,31.9,False,Overpriced
Active,Watergarden,Condo,1175000.0,1469.0,800.0,607.0,31.9,True,Overpriced
Active,River Reach,Condo,199900.0,650.0,308.0,233.0,32.0,False,Overpriced
Active,Woods Condominium,Condo,190000.0,685.0,277.0,210.0,32.0,False,Overpriced
Active,Leisure Beach,Condo,385000.0,647.0,595.0,451.0,32.0,False,Overpriced
Active,Portside Yacht Club,Townhouse,1669000.0,2813.0,593.0,450.0,32.0,True,Overpriced
Pending,Sea Isles,Single Family,4490000.0,3124.0,1437.0,1089.0,32.0,True,Overpriced
Active,Lauderdale Villas,Single Family,485000.0,1224.0,396.0,300.0,32.0,False,Overpriced
Active,Coral Brook,Single Family,1699000.0,1832.0,927.0,702.0,32.0,True,Overpriced
Active,Essex Tower,Condo,769000.0,1610.0,478.0,362.0,32.1,False,Overpriced
Active,Hendricks,Condo,1699000.0,2100.0,809.0,612.0,32.2,True,Overpriced
Active,Las Olas,Condo,1475000.0,1867.0,790.0,598.0,32.2,False,Overpriced
Active,Las Olas,Condo,1750000.0,2141.0,817.0,617.0,32.4,True,Overpriced
Active,Las Olas,Condo,1295000.0,1522.0,851.0,642.0,32.5,True,Overpriced
Active,East Point Towers,Condo,299000.0,1005.0,298.0,224.0,32.7,True,Overpriced
Active,Lauderdale Tower,Condo,313500.0,730.0,429.0,324.0,32.7,False,Overpriced
Active,Point Americas Phase Ii,Condo,1549000.0,2170.0,714.0,537.0,32.8,True,Overpriced
Active,Lauder Gate Isles,Single Family,3499000.0,3150.0,1111.0,836.0,32.9,True,Overpriced
Active,Beach Way Heights,Single Family,5500000.0,4711.0,1167.0,878.0,33.0,True,Overpriced
Active,River Shores Rivers Shore,Condo,220000.0,600.0,367.0,276.0,33.0,False,Overpriced
Active,Bamboo Flats,Townhouse,1095000.0,2000.0,548.0,412.0,33.0,False,Overpriced
Pending,Coral Ridge,Single Family,4475000.0,3425.0,1307.0,982.0,33.1,True,Overpriced
Active,Townhouses Harbor Beach,Condo,1349000.0,1790.0,754.0,566.0,33.1,True,Overpriced
Active,Cascade Holly Heights Cascades,Condo,285000.0,745.0,383.0,287.0,33.2,False,Overpriced
Active,Selene Oceanfront,Condo,1799000.0,1680.0,1071.0,804.0,33.2,True,Overpriced
Active,Essex Tower,Condo,619900.0,1218.0,509.0,382.0,33.4,False,Overpriced
Active,Wilton Estates,Single Family,699000.0,1356.0,515.0,386.0,33.5,False,Overpriced
Active,Victoria Park,Single Family,1119000.0,1628.0,687.0,515.0,33.6,False,Overpriced
Active,Las Olas,Condo,1975000.0,2380.0,830.0,621.0,33.6,True,Overpriced
Active,Gallery One,Condo,155000.0,586.0,265.0,198.0,33.7,False,Overpriced
